station,province,lat,lon,coord_source,year,n_elevators,total_capacity_bushels
Bridgeford,SASKATCHEWAN,50.93858,-106.42008,cgn_direct,1941,4,112000
Bridgeford,SASKATCHEWAN,50.93858,-106.42008,cgn_direct,1943,2,56000
Bridgford,SASKATCHEWAN,50.93858,-106.42008,agent_high,1929,3,87500
Brier Crest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1912,3,90000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1911,1,30000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1913,3,90000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1914,4,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1915,4,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1916,4,145000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1917,3,115000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1918,4,145000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1919,5,175000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1920,6,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1921,6,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1923,6,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1924,6,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1925,4,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1926,4,120000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1927,3,90000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1928,3,90000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1929,3,85000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1930,3,85000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1939,3,80000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1940,3,75000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1941,6,150000
Briercrest,SASKATCHEWAN,50.16729,-105.26492,cgn_direct,1943,3,75000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1915,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1916,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1917,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1918,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1919,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1920,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1921,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1923,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1924,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1925,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1926,1,25000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1927,1,25000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1928,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1929,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1930,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1939,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1940,1,30000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1941,2,60000
Brightmore,SASKATCHEWAN,49.7667,-104.08388,cgn_direct,1943,1,30000
Brisbane,SASKATCHEWAN,,,,1915,1,30000
Brisbane,SASKATCHEWAN,,,,1916,1,30000
Brisbane,SASKATCHEWAN,,,,1917,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1926,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1927,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1928,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1929,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1930,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1939,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1940,1,30000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1941,2,60000
Brisbin,SASKATCHEWAN,51.66671,-107.66733,cgn_direct,1943,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1918,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1919,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1920,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1921,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1923,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1924,1,30000
Brisbin Siding,SASKATCHEWAN,51.66671,-107.66733,agent_high,1925,1,30000
Britona,ALBERTA,53.44917,-113.33167,agent_high,1924,1,30000
Broad Valley,MANITOBA,50.98556,-97.65111,cgn_direct,1940,1,30000
Broad Valley,MANITOBA,50.98556,-97.65111,cgn_direct,1941,2,60000
Broad Valley,MANITOBA,50.98556,-97.65111,cgn_direct,1943,1,30000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1913,2,55000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1914,2,55000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1915,1,0
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1916,3,85000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1918,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1919,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1920,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1921,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1923,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1924,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1925,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1926,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1927,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1928,3,90000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1929,3,85000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1930,3,85000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1939,3,88000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1940,3,88000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1941,6,176000
Broadacres,SASKATCHEWAN,52.04534,-108.97872,cgn_direct,1943,3,88000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1911,2,56000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1912,2,56000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1913,2,56000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1914,2,60000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1915,1,0
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1916,2,55000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1917,2,55000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1918,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1919,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1920,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1921,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1923,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1924,2,53000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1925,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1926,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1927,2,51000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1928,2,47000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1929,2,50000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1930,2,50000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1939,2,50000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1940,2,49000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1941,4,98000
Broadview,SASKATCHEWAN,50.37497,-102.57726,cgn_direct,1943,2,49000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1912,4,95000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1913,4,95000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1914,5,125000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1915,5,125000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1916,6,150000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1917,6,155000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1918,4,115000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1919,1,30000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1920,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1921,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1923,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1924,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1925,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1927,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1928,3,85000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1929,3,83000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1930,3,83000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1939,3,82000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1940,3,80000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1941,6,160000
Brock,SASKATCHEWAN,51.44155,-108.71687,cgn_direct,1943,3,80000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1911,5,90000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1912,6,100000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1913,3,55000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1914,3,75000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1915,3,75000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1916,1,0
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1917,3,85000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1918,3,115000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1919,3,115000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1920,3,117000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1921,3,115000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1923,2,92000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1928,2,97000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1929,3,125000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1930,3,120000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1939,3,131000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1940,3,157000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1941,6,314000
Brocket,ALBERTA,49.54667,-113.74972,cgn_direct,1943,3,157000
Brockett,ALBERTA,49.54667,-113.74972,agent_high,1924,2,92000
Brockett,ALBERTA,49.54667,-113.74972,agent_high,1925,2,92000
Brockett,ALBERTA,49.54667,-113.74972,agent_high,1926,1,62000
Brocking,SASKATCHEWAN,,,,1917,2,60000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1913,4,110000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1914,4,110000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1915,1,0
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1916,4,120000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1917,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1918,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1919,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1920,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1921,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1923,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1924,5,160000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1925,6,192000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1926,6,192000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1927,6,187000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1928,6,185000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1929,6,180000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1930,6,183500
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1939,4,112000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1940,4,107000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1941,8,216000
Broderick,SASKATCHEWAN,51.48912,-106.91782,cgn_direct,1943,4,108000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1913,1,25000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1914,3,78000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1915,1,0
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1916,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1917,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1918,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1919,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1920,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1921,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1923,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1924,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1925,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1926,3,88000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1927,4,118000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1928,4,118000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1929,4,123000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1930,4,120000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1939,4,84000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1940,4,114000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1941,8,232000
Bromhead,SASKATCHEWAN,49.18125,-103.67678,cgn_direct,1943,4,116000
Bronclacres,SASKATCHEWAN,,,,1917,3,110000
Brook,SASKATCHEWAN,,,,1926,3,85000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1912,2,90000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1913,2,90000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1914,2,90000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1915,2,90000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1916,2,80000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1917,2,69000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1918,2,69000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1919,2,60000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1920,2,60000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1921,2,60000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1923,2,69000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1924,1,0
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1925,2,69000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1926,2,65000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1927,2,65000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1928,2,65000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1929,3,100000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1930,3,95000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1939,1,0
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1940,3,92000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1941,6,184000
Brookdale,MANITOBA,50.04806,-99.56361,cgn_direct,1943,3,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1912,1,30000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1913,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1914,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1915,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1916,1,0
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1918,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1919,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1920,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1921,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1923,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1924,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1925,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1926,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1927,2,60000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1928,2,62000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1929,3,92000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1930,3,85000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1939,3,55000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1940,2,55000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1941,4,110000
Brooking,SASKATCHEWAN,49.50003,-104.41721,cgn_direct,1943,2,55000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1911,1,30000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1912,1,10000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1913,1,30000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1914,1,30000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1915,1,30000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1916,1,30000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1917,1,30000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1918,1,60000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1919,1,60000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1920,2,95000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1921,2,60000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1923,2,95000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1924,2,95000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1925,2,65000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1926,2,60000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1927,2,60000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1928,2,60000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1929,3,100000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1930,3,100000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1939,3,137000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1940,3,138000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1941,6,284000
Brooks,ALBERTA,50.56722,-111.895,cgn_direct,1943,3,142000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1921,3,95000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1923,5,180000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1924,5,220000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1925,5,220000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1926,5,220000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1927,5,215000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1928,5,213000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1929,5,231000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1930,5,206000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1939,4,135000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1940,4,135000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1941,8,274000
Brooksby,SASKATCHEWAN,53.00131,-104.31739,cgn_direct,1943,4,137000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1912,2,60000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1913,2,60000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1914,2,60000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1915,2,60000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1916,2,60000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1917,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1918,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1919,2,85000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1920,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1921,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1923,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1924,1,0
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1925,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1926,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1927,2,65000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1928,3,97000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1929,3,92000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1930,3,97000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1939,1,0
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1940,3,92000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1941,6,200000
Broomhill,MANITOBA,49.39306,-101.0875,cgn_direct,1943,3,100000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1911,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1915,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1916,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1918,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1919,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1920,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1921,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1923,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1924,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1925,1,30000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1926,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1927,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1928,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1929,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1930,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1939,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1940,1,35000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1941,2,70000
Brora,SASKATCHEWAN,50.58338,-104.68389,cgn_direct,1943,1,35000
Broro,SASKATCHEWAN,50.58338,-104.68389,agent_medium,1912,1,30000
Broro,SASKATCHEWAN,50.58338,-104.68389,agent_medium,1913,1,30000
Broro,SASKATCHEWAN,50.58338,-104.68389,agent_medium,1914,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1912,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1913,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1914,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1915,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1916,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1917,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1918,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1919,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1920,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1921,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1923,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1924,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1925,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1926,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1927,1,30000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1928,1,26000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1929,1,35000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1930,1,35000
Brough,SASKATCHEWAN,49.71669,-103.55053,cgn_direct,1939,1,35000
